game_id,team,elo,season
201911140DEN,DEN,1623.9674111173174,2019
201911140DEN,BRK,1465.4813574567972,2019
201911140MIL,MIL,1671.5546112080738,2019
201911140MIL,CHI,1463.349267359331,2019
201911140NOP,NOP,1449.169033276869,2019
201911140NOP,LAC,1571.1194425303336,2019
201911140NYK,NYK,1451.8791102981345,2019
201911140NYK,DAL,1580.1114305952276,2019
201911140PHO,PHO,1590.8756655875868,2019
201911140PHO,ATL,1443.396823034874,2019
201911150CHO,CHO,1424.668836562566,2019
201911150CHO,DET,1397.4980537974916,2019
201911150GSW,GSW,1396.5640280509317,2019
201911150GSW,BOS,1696.355667071736,2019
201911150HOU,HOU,1572.7610505488765,2019
201911150HOU,IND,1571.3108818571586,2019
201911150LAL,LAL,1627.6671103144604,2019
201911150LAL,SAC,1496.6941498110114,2019
201911150MEM,MEM,1443.811586125691,2019
201911150MEM,UTA,1546.9174246811235,2019
201911150MIN,MIN,1547.5982206198858,2019
201911150MIN,WAS,1440.0638483431196,2019
201911150OKC,OKC,1536.3421404024327,2019
201911150OKC,PHI,1587.5414687334314,2019
201911150ORL,ORL,1518.6717636454844,2019
201911150ORL,SAS,1480.9092335565588,2019
201911160CHI,CHI,1449.120937234727,2019
201911160CHI,BRK,1479.709687581401,2019
201911160DAL,DAL,1591.319329400219,2019
201911160DAL,TOR,1559.9891517363462,2019
201911160IND,IND,1550.2784538757537,2019
201911160IND,MIL,1692.5870391894787,2019
201911160LAC,LAC,1583.2721183185813,2019
201911160LAC,ATL,1431.2441472466262,2019
201911160MIA,MIA,1617.4523631189202,2019
201911160MIA,NOP,1441.9328312914788,2019
201911160MIN,MIN,1521.1070752571293,2019
201911160MIN,HOU,1599.252195911633,2019
201911160NYK,NYK,1447.5055346938627,2019
201911160NYK,CHO,1429.0424121668377,2019
201911160SAS,SAS,1463.5216953305921,2019
201911160SAS,POR,1448.5308273966434,2019
201911170CLE,CLE,1498.2179639209526,2019
201911170CLE,PHI,1610.4873873804304,2019
201911170LAL,LAL,1634.5039799677631,2019
201911170LAL,ATL,1424.4072775933234,2019
201911170MEM,MEM,1428.0604762984092,2019
201911170MEM,DEN,1639.7185209445993,2019
201911170NOP,NOP,1451.1246738809407,2019
201911170NOP,GSW,1387.3721854614698,2019
201911170ORL,ORL,1524.5653941586152,2019
201911170ORL,WAS,1434.1702178299888,2019
201911170SAC,SAC,1503.0084714426898,2019
201911170SAC,BOS,1690.0413454400575,2019
201911180BRK,BRK,1452.6226849732236,2019
201911180BRK,IND,1577.3654564839312,2019
201911180CHI,CHI,1437.7289996817499,2019
201911180CHI,MIL,1703.9789767424559,2019
201911180DAL,DAL,1596.7764181905557,2019
201911180DAL,SAS,1458.0646065402555,2019
201911180HOU,HOU,1608.2021388194669,2019
201911180HOU,POR,1439.5808844888095,2019
201911180LAC,LAC,1588.2627766183732,2019
201911180LAC,OKC,1531.3514821026408,2019
201911180NYK,NYK,1466.1991919391721,2019
201911180NYK,CLE,1479.5243066756432,2019
201911180PHO,PHO,1571.3537664548078,2019
201911180PHO,BOS,1709.5632445728365,2019
201911180TOR,TOR,1571.1245159323828,2019
201911180TOR,CHO,1417.9070479708012,2019
201911180UTA,UTA,1525.5794507220976,2019
201911180UTA,MIN,1542.4450492161552,2019
201911190LAL,LAL,1640.7616223225714,2019
201911190LAL,OKC,1525.0938397478326,2019
201911190MEM,MEM,1398.0733873703434,2019
201911190MEM,GSW,1417.3592743895356,2019
201911190NOP,NOP,1463.492948722487,2019
201911190NOP,POR,1427.2126096472632,2019
201911190SAC,SAC,1511.0639940056976,2019
201911190SAC,PHO,1563.2982438918,2019
201911200ATL,ATL,1416.7593056869903,2019
201911200ATL,MIL,1711.626948648789,2019
201911200BRK,BRK,1463.5432805204764,2019
201911200BRK,CHO,1406.9864524235484,2019
201911200CHI,CHI,1451.2340873957928,2019
201911200CHI,DET,1383.9929660834487,2019
201911200DAL,DAL,1606.257568329639,2019
201911200DAL,GSW,1407.8781242504522,2019
201911200DEN,DEN,1650.9453215953822,2019
201911200DEN,HOU,1596.975338168684,2019
201911200LAC,LAC,1596.3634820311634,2019
201911200LAC,BOS,1701.4625391600464,2019
201911200MIA,MIA,1626.8426917431948,2019
201911200MIA,CLE,1470.1339780513686,2019
201911200MIN,MIN,1522.0816402724884,2019
201911200MIN,UTA,1545.9428596657644,2019
201911200PHI,PHI,1615.6218972732574,2019
201911200PHI,NYK,1461.064682046345,2019
201911200TOR,TOR,1583.0908412938086,2019
201911200TOR,ORL,1512.5990687971894,2019
201911200WAS,WAS,1443.177503323729,2019
201911200WAS,SAS,1449.0573210465152,2019
201911210MIL,MIL,1714.8111824488908,2019
201911210MIL,POR,1424.0283758471614,2019
201911210PHO,PHO,1550.1722013819708,2019
201911210PHO,NOP,1476.6189912323161,2019
201911220BRK,BRK,1482.0469643081087,2019
201911220BRK,SAC,1492.5603102180653,2019
201911220CHI,CHI,1439.9763152395058,2019
201911220CHI,MIA,1638.1004638994818,2019
201911220DAL,DAL,1617.5275296758791,2019
201911220DAL,CLE,1458.8640167051285,2019
201911220DEN,DEN,1660.8660863932537,2019
201911220DEN,BOS,1691.541774362175,2019
201911220DET,DET,1403.0524306078883,2019
201911220DET,ATL,1397.6998411625507,2019
201911220LAC,LAC,1602.5073396155483,2019
201911220LAC,HOU,1590.831480584299,2019
201911220OKC,OKC,1515.3973394690395,2019
201911220OKC,LAL,1650.4581226013645,2019
201911220PHI,PHI,1622.1294060171808,2019
201911220PHI,SAS,1442.5498123025918,2019
201911220UTA,UTA,1549.9854437798738,2019
201911220UTA,GSW,1403.8355401363428,2019
201911220WAS,WAS,1452.2237963602304,2019
201911220WAS,CHO,1397.940159387047,2019
201911230ATL,ATL,1390.0888317967465,2019
201911230ATL,TOR,1590.7018506596128,2019
201911230CHO,CHO,1390.5539786461886,2019
201911230CHO,CHI,1447.3624959803642,2019
201911230CLE,CLE,1467.5961302226524,2019
201911230CLE,POR,1415.2962623296376,2019
201911230IND,IND,1583.9639057351753,2019
201911230IND,ORL,1506.0006195459453,2019
201911230MEM,MEM,1395.513438828184,2019
201911230MEM,LAL,1653.018071143524,2019
201911230MIL,MIL,1718.0875772637162,2019
201911230MIL,DET,1399.7760357930629,2019
201911230MIN,MIN,1511.325101341057,2019
201911230MIN,PHO,1560.9287403134022,2019
201911230NYK,NYK,1443.1151646928358,2019
201911230NYK,SAS,1460.499329656101,2019
201911230PHI,PHI,1640.4754011060982,2019
201911230PHI,MIA,1619.7544688105645,2019
201911230UTA,UTA,1557.8102421600097,2019
201911230UTA,NOP,1468.7941928521802,2019
201911240DEN,DEN,1670.0025703169879,2019
201911240DEN,PHO,1551.792256389668,2019
201911240HOU,HOU,1568.2897413283654,2019
201911240HOU,DAL,1640.0692689318128,2019
201911240LAC,LAC,1612.2737940804864,2019
201911240LAC,NOP,1459.0277383872422,2019
201911240NYK,NYK,1434.7140220864483,2019
201911240NYK,BRK,1490.4481069144963,2019
201911240WAS,WAS,1436.4744693920557,2019
201911240WAS,SAC,1508.30963718624,2019
201911250ATL,ATL,1372.659403891458,2019
201911250ATL,MIN,1528.7545292463456,2019
201911250BOS,BOS,1693.7901655641688,2019
201911250BOS,SAC,1506.0612459842462,2019
201911250CHI,CHI,1415.7489889832702,2019
201911250CHI,POR,1446.9097693267315,2019
201911250CLE,CLE,1458.3007769117025,2019
201911250CLE,BRK,1499.7434602254461,2019
201911250DET,DET,1419.627439501106,2019
201911250DET,ORL,1486.1492158379021,2019
201911250GSW,GSW,1395.497773515604,2019
201911250GSW,OKC,1523.7351060897784,2019
201911250IND,IND,1589.7164345162228,2019
201911250IND,MEM,1389.7609100471366,2019
201911250MIA,MIA,1625.0884090584955,2019
201911250MIA,CHO,1385.2200383982577,2019
201911250MIL,MIL,1723.103291590153,2019
201911250MIL,UTA,1552.7945278335728,2019
201911250SAS,SAS,1447.9734087944976,2019
201911250SAS,LAL,1665.5439920051274,2019
201911250TOR,TOR,1600.4257818729272,2019
201911250TOR,PHI,1630.7514698927837,2019
201911260DAL,DAL,1612.5183221758302,2019
201911260DAL,LAC,1639.824740836469,2019
201911260DEN,DEN,1674.8177143087976,2019
201911260DEN,WAS,1431.659325400246,2019
201911270BOS,BOS,1699.517661071265,2019
201911270BOS,BRK,1494.01596471835,2019
201911270CHO,CHO,1389.5747022026267,2019
201911270CHO,DET,1415.272775696737,2019
201911270CLE,CLE,1436.7930179962755,2019
201911270CLE,ORL,1507.656974753329,2019
201911270GSW,GSW,1410.3387551006645,2019
201911270GSW,CHI,1400.9080073982097,2019
201911270HOU,HOU,1582.6320242351183,2019
201911270HOU,MIA,1610.7461261517426,2019
201911270IND,IND,1603.1753177370874,2019
201911270IND,UTA,1539.3356446127082,2019
201911270MEM,MEM,1385.511477583191,2019
201911270MEM,LAC,1644.0741733004145,2019
201911270MIL,MIL,1725.3059579243238,2019
201911270MIL,ATL,1370.4567375572872,2019
201911270NOP,NOP,1452.2141813834387,2019
201911270NOP,LAL,1672.3575490089308,2019
201911270PHI,PHI,1636.1657072436267,2019
201911270PHI,SAC,1500.6470086334032,2019
201911270PHO,PHO,1530.5650761408444,2019
201911270PHO,WAS,1452.8865056490695,2019
201911270POR,POR,1466.2322629611615,2019
201911270POR,OKC,1504.4126124553484,2019
201911270SAS,SAS,1429.3271844409242,2019
201911270SAS,MIN,1547.400753599919,2019
201911270TOR,TOR,1609.142205729509,2019
201911270TOR,NYK,1425.9975982298665,2019
201911290BRK,BRK,1509.1284204419117,2019
201911290BRK,BOS,1684.4052053477033,2019
201911290CLE,CLE,1428.4540132424772,2019
201911290CLE,MIL,1733.644962678122,2019
201911290DET,DET,1403.995993241305,2019
201911290DET,CHO,1400.8514846580586,2019
201911290IND,IND,1604.518067982535,2019
201911290IND,ATL,1369.1139873118395,2019
201911290LAL,LAL,1678.4337917218054,2019
201911290LAL,WAS,1446.810262936195,2019
201911290MEM,MEM,1372.03943034326,2019
201911290MEM,UTA,1552.8076918526392,2019
201911290MIA,MIA,1617.0106906270266,2019
201911290MIA,GSW,1404.0741906253804,2019
201911290NYK,NYK,1416.818785092387,2019
201911290NYK,PHI,1645.3445203811061,2019
201911290OKC,OKC,1511.5411778219295,2019
201911290OKC,NOP,1445.0856160168576,2019
201911290ORL,ORL,1493.100893399863,2019
201911290ORL,TOR,1623.698287082975,2019
201911290PHO,PHO,1515.6605964992434,2019
201911290PHO,DAL,1627.4228018174313,2019
201911290POR,POR,1471.7482826373564,2019
201911290POR,CHI,1395.3919877220148,2019
201911290SAS,SAS,1451.487628935094,2019
201911290SAS,LAC,1621.9137288062445,2019
201911300HOU,HOU,1590.6825577083168,2019
201911300HOU,ATL,1361.063453838641,2019
201911300MIL,MIL,1737.7847599604388,2019
201911300MIL,CHO,1396.7116873757418,2019
201911300PHI,PHI,1651.7797232798357,2019
201911300PHI,IND,1598.0828650838055,2019
201911300SAC,SAC,1512.8435326184413,2019
201911300SAC,DEN,1662.6211903237595,2019
201912010BRK,BRK,1498.616819568662,2019
201912010BRK,MIA,1627.5222915002762,2019
201912010DET,DET,1425.9457432302922,2019
201912010DET,SAS,1429.537878946107,2019
201912010LAC,LAC,1629.8598129858694,2019
201912010LAC,WAS,1438.86417875657,2019
201912010LAL,LAL,1650.6683505979386,2019
201912010LAL,DAL,1655.188242941298,2019
201912010MIN,MIN,1521.5248678148378,2019
201912010MIN,MEM,1397.9153161283411,2019
201912010NOP,NOP,1434.3527254610365,2019
201912010NOP,OKC,1522.2740683777506,2019
201912010NYK,NYK,1407.5376200112175,2019
201912010NYK,BOS,1693.6863704288728,2019
201912010ORL,ORL,1498.173921531535,2019
201912010ORL,GSW,1399.0011624937085,2019
201912010TOR,TOR,1635.3100741427581,2019
201912010TOR,UTA,1541.195904792856,2019
201912020ATL,ATL,1380.260461158534,2019
201912020ATL,GSW,1379.8041551738154,2019
201912020CHO,CHO,1385.623098127856,2019
201912020CHO,PHO,1526.749185747129,2019
201912020MEM,MEM,1384.6158739029377,2019
201912020MEM,IND,1611.382307309209,2019
201912020MIL,MIL,1742.0734421713767,2019
201912020MIL,NYK,1403.2489378002797,2019
201912020PHI,PHI,1659.4605802898507,2019
201912020PHI,UTA,1533.515047782841,2019
201912020SAC,SAC,1493.1517079371797,2019
201912020SAC,CHI,1415.0838124032764,2019
201912030CLE,CLE,1395.5731744204822,2019
201912030CLE,DET,1458.8265820522872,2019
201912030DEN,DEN,1640.6367956061044,2019
201912030DEN,LAL,1672.6527453155936,2019
201912030LAC,LAC,1637.8790589459352,2019
201912030LAC,POR,1463.7290366772907,2019
201912030NOP,NOP,1419.648474926173,2019
201912030NOP,DAL,1669.8924934761615,2019
201912030SAS,SAS,1434.7962831032487,2019
201912030SAS,HOU,1585.424153551175,2019
201912030TOR,TOR,1612.659911033063,2019
201912030TOR,MIA,1650.1724546099713,2019
201912030WAS,WAS,1422.4754678073857,2019
201912030WAS,ORL,1514.5626324807192,2019
201912040ATL,ATL,1362.2302758331825,2019
201912040ATL,BRK,1516.6470048940137,2019
201912040BOS,BOS,1706.9319102489237,2019
201912040BOS,MIA,1636.9269147899204,2019
201912040CHI,CHI,1423.7679817488183,2019
201912040CHI,MEM,1375.9317045573957,2019
201912040CHO,CHO,1399.7315049636093,2019
201912040CHO,GSW,1365.6957483380622,2019
201912040DAL,DAL,1675.477305169508,2019
