game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,ft_pct,fg3_pct
2021-01-24,202101240BOS,CLE,Q4,Dean Wade,https://www.basketball-reference.com/boxscores/202101240BOS.html,7.53,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.4,-11,,,
2021-01-24,202101240BOS,BOS,Q1,Marcus Smart,https://www.basketball-reference.com/boxscores/202101240BOS.html,12.0,4,6,1,2,1,2,0,0,0,4,2,0,0,0,10,11.8,+17,.667,.500,.500
2021-01-24,202101240BOS,BOS,Q1,Daniel Theis,https://www.basketball-reference.com/boxscores/202101240BOS.html,10.87,2,4,1,3,2,2,0,1,1,0,0,1,0,1,7,5.6,+14,.500,1.000,.333
2021-01-24,202101240BOS,BOS,Q1,Kemba Walker,https://www.basketball-reference.com/boxscores/202101240BOS.html,5.27,2,2,0,0,2,2,0,3,3,2,1,0,0,1,6,8.3,+7,1.000,1.000,
2021-01-24,202101240BOS,BOS,Q1,Tristan Thompson,https://www.basketball-reference.com/boxscores/202101240BOS.html,8.27,2,5,0,0,0,0,3,4,7,0,0,0,0,1,4,4.2,+15,.400,,
2021-01-24,202101240BOS,BOS,Q1,Jaylen Brown,https://www.basketball-reference.com/boxscores/202101240BOS.html,8.27,4,6,1,1,0,0,0,1,1,1,0,0,0,2,9,6.6,+15,.667,,1.000
2021-01-24,202101240BOS,BOS,Q1,Semi Ojeleye,https://www.basketball-reference.com/boxscores/202101240BOS.html,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+3,,,
2021-01-24,202101240BOS,BOS,Q1,Robert Williams,https://www.basketball-reference.com/boxscores/202101240BOS.html,3.73,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,2.3,+2,1.000,,
2021-01-24,202101240BOS,BOS,Q1,Jeff Teague,https://www.basketball-reference.com/boxscores/202101240BOS.html,6.73,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.3,+10,,,
2021-01-24,202101240BOS,BOS,Q1,Javonte Green,https://www.basketball-reference.com/boxscores/202101240BOS.html,3.73,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,+2,.000,,.000
2021-01-24,202101240BOS,BOS,Q2,Marcus Smart,https://www.basketball-reference.com/boxscores/202101240BOS.html,5.43,1,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1.7,-1,.500,,
2021-01-24,202101240BOS,BOS,Q2,Daniel Theis,https://www.basketball-reference.com/boxscores/202101240BOS.html,3.37,0,0,0,0,2,2,1,1,2,1,0,0,0,2,2,2.9,+5,,1.000,
2021-01-24,202101240BOS,BOS,Q2,Kemba Walker,https://www.basketball-reference.com/boxscores/202101240BOS.html,8.75,3,8,1,3,0,0,0,1,1,2,2,0,0,0,7,6.3,+9,.375,,.333
2021-01-24,202101240BOS,BOS,Q2,Tristan Thompson,https://www.basketball-reference.com/boxscores/202101240BOS.html,6.37,0,1,0,0,1,2,0,2,2,0,0,0,0,0,1,0.5,+2,.000,.500,
2021-01-24,202101240BOS,BOS,Q2,Jaylen Brown,https://www.basketball-reference.com/boxscores/202101240BOS.html,1.18,1,2,0,0,2,2,0,0,0,0,0,0,0,1,4,2.6,+2,.500,1.000,
2021-01-24,202101240BOS,BOS,Q2,Carsen Edwards,https://www.basketball-reference.com/boxscores/202101240BOS.html,5.15,2,3,1,1,0,0,0,0,0,0,0,0,0,0,5,3.7,+3,.667,,1.000
2021-01-24,202101240BOS,BOS,Q2,Semi Ojeleye,https://www.basketball-reference.com/boxscores/202101240BOS.html,12.0,2,3,1,1,1,2,0,1,1,1,0,0,0,1,6,4.9,+5,.667,.500,1.000
2021-01-24,202101240BOS,BOS,Q2,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202101240BOS.html,5.57,1,3,1,3,0,0,2,1,3,1,0,0,0,0,3,3.7,+1,.333,,.333
2021-01-24,202101240BOS,BOS,Q2,Robert Williams,https://www.basketball-reference.com/boxscores/202101240BOS.html,5.15,1,2,0,0,1,1,1,0,1,1,0,2,0,1,3,4.4,+3,.500,1.000,
2021-01-24,202101240BOS,BOS,Q2,Jeff Teague,https://www.basketball-reference.com/boxscores/202101240BOS.html,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,,,
2021-01-24,202101240BOS,BOS,Q2,Javonte Green,https://www.basketball-reference.com/boxscores/202101240BOS.html,3.55,1,2,0,0,0,0,2,1,3,0,0,0,0,0,2,2.7,-1,.500,,
2021-01-24,202101240BOS,BOS,Q3,Marcus Smart,https://www.basketball-reference.com/boxscores/202101240BOS.html,9.78,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,4.5,+14,,,
2021-01-24,202101240BOS,BOS,Q3,Daniel Theis,https://www.basketball-reference.com/boxscores/202101240BOS.html,9.78,2,2,0,0,4,4,0,3,3,0,2,1,0,0,8,11.0,+14,1.000,1.000,
2021-01-24,202101240BOS,BOS,Q3,Kemba Walker,https://www.basketball-reference.com/boxscores/202101240BOS.html,9.78,2,2,2,2,2,2,0,1,1,0,0,0,0,2,8,6.9,+14,1.000,1.000,1.000
2021-01-24,202101240BOS,BOS,Q3,Tristan Thompson,https://www.basketball-reference.com/boxscores/202101240BOS.html,7.8,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0.1,+14,.000,,
2021-01-24,202101240BOS,BOS,Q3,Jaylen Brown,https://www.basketball-reference.com/boxscores/202101240BOS.html,9.78,8,12,2,3,2,2,0,2,2,0,2,0,1,0,20,16.4,+14,.667,1.000,.667
2021-01-24,202101240BOS,BOS,Q3,Carsen Edwards,https://www.basketball-reference.com/boxscores/202101240BOS.html,2.22,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,-1.8,0,.000,,.000
2021-01-24,202101240BOS,BOS,Q3,Semi Ojeleye,https://www.basketball-reference.com/boxscores/202101240BOS.html,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,.000,,
2021-01-24,202101240BOS,BOS,Q3,Robert Williams,https://www.basketball-reference.com/boxscores/202101240BOS.html,2.22,1,2,0,0,0,0,1,1,2,0,0,0,0,0,2,2.0,0,.500,,
2021-01-24,202101240BOS,BOS,Q3,Jeff Teague,https://www.basketball-reference.com/boxscores/202101240BOS.html,2.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,0,,,
2021-01-24,202101240BOS,BOS,Q3,Javonte Green,https://www.basketball-reference.com/boxscores/202101240BOS.html,2.22,1,1,0,0,1,1,0,1,1,0,0,0,1,1,3,1.6,0,1.000,1.000,
2021-01-24,202101240BOS,BOS,Q4,Carsen Edwards,https://www.basketball-reference.com/boxscores/202101240BOS.html,12.0,5,8,1,4,2,3,1,3,4,1,1,0,1,1,13,10.9,+2,.625,.667,.250
2021-01-24,202101240BOS,BOS,Q4,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202101240BOS.html,11.08,3,3,2,2,0,0,0,3,3,0,0,0,0,2,8,7.2,+4,1.000,,1.000
2021-01-24,202101240BOS,BOS,Q4,Robert Williams,https://www.basketball-reference.com/boxscores/202101240BOS.html,3.45,1,1,0,0,0,0,0,1,1,0,0,1,0,1,2,2.3,-7,1.000,,
2021-01-24,202101240BOS,BOS,Q4,Tremont Waters,https://www.basketball-reference.com/boxscores/202101240BOS.html,12.0,1,4,0,1,0,0,1,1,2,3,0,0,3,1,2,-0.7,+2,.250,,.000
2021-01-24,202101240BOS,BOS,Q4,Grant Williams,https://www.basketball-reference.com/boxscores/202101240BOS.html,12.0,1,3,0,0,0,0,0,3,3,1,1,0,3,1,2,-0.5,+2,.333,,
2021-01-24,202101240BOS,BOS,Q4,Javonte Green,https://www.basketball-reference.com/boxscores/202101240BOS.html,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,,
2021-01-24,202101240BOS,BOS,Q4,Tacko Fall,https://www.basketball-reference.com/boxscores/202101240BOS.html,8.55,0,1,0,0,0,0,1,1,2,0,0,2,1,1,0,0.3,+9,.000,,
