game_id,team,elo
202210250OKC,OKC,1282.5389616029597
202210250OKC,LAC,1457.7490573237149
202210250PHO,PHO,1685.0217718130748
202210250PHO,GSW,1741.9322567365398
202210250WAS,WAS,1403.1503140495533
202210250WAS,DET,1313.4821155917807
202210260CHI,CHI,1442.9700029314852
202210260CHI,IND,1287.2174295896502
202210260CLE,CLE,1488.5119789158102
202210260CLE,ORL,1263.9165205070522
202210260DEN,DEN,1495.5239943150286
202210260DEN,LAL,1340.9996203726043
202210260DET,DET,1302.8187818663932
202210260DET,ATL,1540.593825952852
202210260MIL,MIL,1666.9681567492155
202210260MIL,BRK,1500.7867241828874
202210260MIN,MIN,1535.195481760291
202210260MIN,SAS,1483.7207108458883
202210260NYK,NYK,1547.306402446043
202210260NYK,CHO,1576.7136899245693
202210260POR,POR,1275.6326500590378
202210260POR,MIA,1646.2778933827565
202210260TOR,TOR,1638.8607397151832
202210260TOR,PHI,1570.7992772946357
202210260UTA,UTA,1570.343488546857
202210260UTA,HOU,1258.4431669360406
202210270BRK,BRK,1492.4600455939842
202210270BRK,DAL,1684.228807469773
202210270GSW,GSW,1753.6361388213945
202210270GSW,MIA,1634.5740112979017
202210270OKC,OKC,1306.0987860701682
202210270OKC,LAC,1434.1892328565064
202210270SAC,SAC,1302.526422140779
202210270SAC,MEM,1672.3881778957573
202210280BOS,BOS,1690.2109361114346
202210280BOS,CLE,1525.1786532693284
202210280DEN,DEN,1519.4917481660734
202210280DEN,UTA,1546.3757346958123
202210280DET,DET,1284.8378571817452
202210280DET,ATL,1558.5747506375
202210280MIL,MIL,1676.9225474535538
202210280MIL,NYK,1537.3520117417047
202210280MIN,MIN,1541.6524432165852
202210280MIN,LAL,1334.54265891631
202210280ORL,ORL,1305.5350535947412
202210280ORL,CHO,1535.0951568368803
202210280PHO,PHO,1698.3793277817197
202210280PHO,NOP,1604.9552068288729
202210280POR,POR,1291.7865041038106
202210280POR,HOU,1242.2893128912679
202210280SAS,SAS,1491.341987759075
202210280SAS,CHI,1435.3487260182985
202210280TOR,TOR,1598.8829192046205
202210280TOR,PHI,1610.7770978051983
202210280WAS,WAS,1371.6582703121103
202210280WAS,IND,1318.7094733270933
202210290BRK,BRK,1456.92849979738
202210290BRK,IND,1354.2410191236975
202210290CHI,CHI,1423.7414086665385
202210290CHI,PHI,1622.3844151569583
202210290CHO,CHO,1559.7252128346897
202210290CHO,GSW,1729.006082823585
202210290DAL,DAL,1654.1885400390152
202210290DAL,OKC,1336.1390535009261
202210290MIL,MIL,1685.5836318614126
202210290MIL,ATL,1549.9136662296412
202210290SAC,SAC,1325.9026311895068
202210290SAC,MIA,1611.197802249174
202210290UTA,UTA,1550.3298381792185
202210290UTA,MEM,1668.434074412351
202210300BOS,BOS,1694.3534153128842
202210300BOS,WAS,1367.5157911106608
202210300CLE,CLE,1542.4241032728048
202210300CLE,NYK,1520.1065617382283
202210300DAL,DAL,1656.9379335895342
202210300DAL,ORL,1302.7856600442221
202210300DET,DET,1326.7686023682534
202210300DET,GSW,1687.075337637077
202210300LAC,LAC,1411.8013823613198
202210300LAC,NOP,1627.3430573240594
202210300LAL,LAL,1361.5148276020177
202210300LAL,DEN,1492.5195794803658
202210300PHO,PHO,1700.239472040443
202210300PHO,HOU,1240.4291686325446
202210300SAS,SAS,1507.930178963269
202210300SAS,MIN,1525.064252012391
202210310BRK,BRK,1465.1627198166536
202210310BRK,IND,1346.0067991044239
202210310CHO,CHO,1526.8064930244234
202210310CHO,SAC,1358.8213509997731
202210310LAC,LAC,1415.0686305685995
202210310LAC,HOU,1237.161920425265
202210310MIL,MIL,1686.792627039964
202210310MIL,DET,1325.559607189702
202210310TOR,TOR,1617.670348389977
202210310TOR,ATL,1531.1262370442846
202210310UTA,UTA,1576.1129852101321
202210310UTA,MEM,1642.6509273814374
202210310WAS,WAS,1357.695111099251
202210310WAS,PHI,1632.205095168368
202211010BRK,BRK,1435.2037931207574
202211010BRK,CHI,1453.7003353624348
202211010MIA,MIA,1628.005718627165
202211010MIA,GSW,1670.267421259086
202211010OKC,OKC,1347.852662760141
202211010OKC,ORL,1291.0720507850074
202211010PHO,PHO,1706.9503139691174
202211010PHO,MIN,1518.3534100837167
202211020CHI,CHI,1477.6548654308758
202211020CHI,CHO,1502.8519629559823
202211020CLE,CLE,1550.174504109085
202211020CLE,BOS,1686.603014476604
202211020DAL,DAL,1662.5235936860836
202211020DAL,UTA,1570.5273251135827
202211020HOU,HOU,1223.0318694128757
202211020HOU,LAC,1429.1986815809887
202211020LAL,LAL,1377.3253964498272
202211020LAL,NOP,1611.53248847625
202211020MIA,MIA,1630.855688393919
202211020MIA,SAC,1355.971381233019
202211020MIL,MIL,1690.7658394982327
202211020MIL,DET,1321.5863947314333
202211020NYK,NYK,1490.2491960396783
202211020NYK,ATL,1560.9836027428346
202211020PHI,PHI,1594.0896200780699
202211020PHI,WAS,1395.8105861895492
202211020POR,POR,1286.1480713213614
202211020POR,MEM,1648.2893601638866
202211020SAS,SAS,1474.3207223975696
202211020SAS,TOR,1651.2798049556766
202211030OKC,OKC,1328.9081617005218
202211030OKC,DEN,1511.464080539985
202211030ORL,ORL,1302.266248009603
202211030ORL,GSW,1659.0732240344903
202211040BOS,BOS,1690.9112619667526
202211040BOS,CHI,1473.3466179407271
202211040DAL,DAL,1666.3986820951425
202211040DAL,TOR,1647.4047165466177
202211040DET,DET,1302.8047080577994
202211040DET,CLE,1568.956190782719
202211040IND,IND,1356.8195756213356
202211040IND,MIA,1620.0429118770073
202211040LAL,LAL,1359.1812936965343
202211040LAL,UTA,1588.6714278668755
202211040MEM,MEM,1660.6889683613747
202211040MEM,CHO,1490.4523547584943
202211040MIN,MIN,1499.9667907310973
202211040MIN,MIL,1709.152458850852
202211040NOP,NOP,1630.0093291223554
202211040NOP,GSW,1640.5963833883848
202211040PHI,PHI,1584.5684899633723
202211040PHI,NYK,1499.7703261543759
202211040PHO,PHO,1690.628086565174
202211040PHO,POR,1302.4702987253047
202211040SAS,SAS,1450.6706983164604
202211040SAS,LAC,1452.848705662098
202211040WAS,WAS,1355.5848152320889
202211040WAS,BRK,1475.4295640782177
202211050ATL,ATL,1569.6691545682072
202211050ATL,NOP,1621.3237772969828
202211050CHO,CHO,1473.9499137665675
202211050CHO,BRK,1491.9320050701444
202211050DEN,DEN,1528.2884518388685
202211050DEN,SAS,1433.8463270175769
202211050MIL,MIL,1712.075674243916
202211050MIL,OKC,1325.984946307458
202211050MIN,MIN,1504.5145656962507
202211050MIN,HOU,1218.4840944477223
202211050NYK,NYK,1482.0291362313374
202211050NYK,BOS,1708.652451889791
202211050ORL,ORL,1289.8605866106118
202211050ORL,SAC,1368.3770426320102
202211050PHO,PHO,1693.7503642038932
202211050PHO,POR,1299.3480210865855
202211060LAC,LAC,1435.7610039790147
202211060LAC,UTA,1605.7591295499587
202211060LAL,LAL,1342.4881717980084
202211060LAL,CLE,1585.649312681245
202211060MEM,MEM,1663.5465188775088
202211060MEM,WAS,1352.7272647159548
202211060TOR,TOR,1654.6559713483134
202211060TOR,CHI,1466.0953631390314
202211070ATL,ATL,1600.4244490425406
202211070ATL,MIL,1681.3203797695826
202211070CHI,CHI,1496.335780031403
202211070CHI,TOR,1624.415554455942
202211070CHO,CHO,1446.0240750176918
202211070CHO,WAS,1380.6531034648306
202211070DAL,DAL,1669.0720611326142
202211070DAL,BRK,1489.2586260326727
202211070DET,DET,1318.462363837248
202211070DET,OKC,1310.3272905280094
202211070GSW,GSW,1642.7966908297497
202211070GSW,SAC,1366.1767351906453
202211070IND,IND,1380.8883820000951
202211070IND,NOP,1597.2549709182233
202211070LAC,LAC,1442.9215398030733
202211070LAC,CLE,1578.4887768571864
202211070MEM,MEM,1651.8169307106268
202211070MEM,BOS,1720.382040056673
202211070MIA,MIA,1602.6740575958602
202211070MIA,POR,1316.7168753677327
202211070MIN,MIN,1472.7040711903633
202211070MIN,NYK,1513.8396307372248
202211070ORL,ORL,1263.3948152709884
202211070ORL,HOU,1244.9498657873457
202211070PHI,PHI,1608.5972750260298
202211070PHI,PHO,1669.7215791412357
202211070SAS,SAS,1416.896515555828
202211070SAS,DEN,1545.2382633006173
202211070UTA,UTA,1612.0959772389174
202211070UTA,LAL,1336.1513241090497
202211090ATL,ATL,1581.4127645169046
202211090ATL,UTA,1631.1076617645533
202211090BOS,BOS,1722.941536737967
202211090BOS,DET,1315.902867155954
202211090BRK,BRK,1512.8636353296972
202211090BRK,NYK,1490.2346214402003
202211090CHI,CHI,1480.6403880027322
202211090CHI,NOP,1612.950362946894
202211090CHO,CHO,1415.2146723075846
202211090CHO,POR,1347.5262780778398
202211090IND,IND,1372.0930280442208
202211090IND,DEN,1554.0336172564917
202211090LAC,LAC,1453.615579764988
202211090LAC,LAL,1325.457284147135
202211090MIN,MIN,1455.895123783859
202211090MIN,PHO,1686.53052654774
202211090OKC,OKC,1306.163563729649
202211090OKC,MIL,1685.484106567943
202211090ORL,ORL,1291.9303859886406
202211090ORL,DAL,1640.536490414962
202211090SAC,SAC,1386.5939665325536
202211090SAC,CLE,1558.071545515278
202211090SAS,SAS,1410.541443002867
202211090SAS,MEM,1658.1720032635878
202211090TOR,TOR,1626.6175439218605
202211090TOR,HOU,1242.7478763214272
202211100ATL,ATL,1597.5472230459225
202211100ATL,PHI,1592.462816497012
202211100MIA,MIA,1607.7164840747703
202211100MIA,CHO,1410.1722458286745
202211100NOP,NOP,1573.0195321675462
202211100NOP,POR,1387.4571088571877
202211100WAS,WAS,1407.7763033031476
202211100WAS,DAL,1613.4132905766448
202211110BOS,BOS,1732.308177258092
202211110BOS,DEN,1544.6669767363667
202211110GSW,GSW,1649.6653892791219
202211110GSW,CLE,1551.2028470659059
202211110LAL,LAL,1307.9392379676979
202211110LAL,SAC,1404.1120127119907
202211110MEM,MEM,1665.016027219868
202211110MEM,MIN,1449.0510998275788
202211110NYK,NYK,1497.320420712
202211110NYK,DET,1308.8170678841543
202211110OKC,OKC,1347.8237545728155
202211110OKC,TOR,1584.957353078694
202211110ORL,ORL,1335.0372780981584
202211110ORL,PHO,1643.4236344382223
202211110SAS,SAS,1447.912555462807
202211110SAS,MIL,1648.112994108003
202211120DAL,DAL,1617.127954952371
202211120DAL,POR,1383.7424444814615
202211120DET,DET,1303.4398094506034
202211120DET,BOS,1737.6854356916429
202211120IND,IND,1402.6093590489395
202211120IND,TOR,1554.4410220739753
202211120LAC,LAC,1426.5174821796097
202211120LAC,BRK,1539.9617329150756
202211120MIA,MIA,1615.7081622187925
202211120MIA,CHO,1402.1805676846523
202211120NOP,NOP,1576.7152535255805
202211120NOP,HOU,1239.052154963393
202211120PHI,PHI,1608.0059217397518
202211120PHI,ATL,1582.0041178031827
202211120WAS,WAS,1434.728432196442
202211120WAS,UTA,1604.1555328712589
202211130CHI,CHI,1449.4072233373877
202211130CHI,DEN,1575.9001414017112
202211130CLE,CLE,1528.9324777428715
202211130CLE,MIN,1471.3214691506132
202211130LAL,LAL,1340.3552709131015
202211130LAL,BRK,1507.545699969672
202211130NYK,NYK,1466.533637704845
202211130NYK,OKC,1378.6105375799705
202211130PHI,PHI,1619.6830902966346
202211130PHI,UTA,1592.478364314376
202211130SAC,SAC,1429.5453912689543
202211130SAC,GSW,1624.2320107221583
202211130WAS,WAS,1462.3558234579796
202211130WAS,MEM,1637.3886359583305
202211140BOS,BOS,1739.5358853015873
202211140BOS,OKC,1376.760087970026
202211140DET,DET,1295.1354683877048
202211140DET,TOR,1562.745363136874
202211140GSW,GSW,1635.2190201651802
202211140GSW,SAS,1436.925546019785
202211140HOU,HOU,1220.294072060491
202211140HOU,LAC,1445.2755650825115
202211140MIA,MIA,1618.3402051728517
202211140MIA,PHO,1640.791591484163
202211140MIL,MIL,1612.1025784076614
202211140MIL,ATL,1618.0145335035243
202211140ORL,ORL,1316.205153238092
202211140ORL,CHO,1421.0126925447187
202211150DAL,DAL,1621.464862568514
202211150DAL,LAC,1440.9386574663686
202211150NOP,NOP,1595.1857138774683
202211150NOP,MEM,1618.9181756064427
202211150POR,POR,1399.1026370683887
202211150POR,SAS,1421.5653534328578
202211150SAC,SAC,1459.5709272980257
202211150SAC,BRK,1477.5201639406005
202211150UTA,UTA,1564.2817105805225
202211150UTA,NYK,1494.7302914386985
202211160ATL,ATL,1591.1322300372908
202211160ATL,BOS,1766.4181887678208
202211160CHO,CHO,1392.3323242584609
202211160CHO,IND,1431.2897273351973
202211160DAL,DAL,1586.2040930981366
202211160DAL,HOU,1255.5548415308685
202211160DEN,DEN,1558.0457971877697
202211160DEN,NYK,1512.58463565264
202211160MIL,MIL,1625.0400992260852
202211160MIL,CLE,1515.9949569244477
202211160NOP,NOP,1604.66717116891
202211160NOP,CHI,1439.925766045946
202211160ORL,ORL,1294.3513136833435
202211160ORL,MIN,1493.1753087053617
202211160PHO,PHO,1656.36934989625
202211160PHO,GSW,1619.6412617530932
202211160TOR,TOR,1581.9914390521535
202211160TOR,MIA,1599.0941292575721
202211160WAS,WAS,1455.1887519387749
202211160WAS,OKC,1383.9271594892307
202211170LAC,LAC,1446.713283168561
202211170LAC,DET,1289.3608426855124
202211170POR,POR,1393.2865203389454
202211170POR,BRK,1483.3362806700438
202211170SAC,SAC,1476.0518197082893
202211170SAC,SAS,1405.0844610225943
202211180CHI,CHI,1434.8613857822324
202211180CHI,ORL,1299.415693947057
202211180CLE,CLE,1524.4240963750378
202211180CLE,CHO,1383.9031848078707
202211180DAL,DAL,1605.7371762151838
202211180DAL,DEN,1538.5127140707225
202211180GSW,GSW,1629.3384468799586
202211180GSW,NYK,1502.8874505257745
202211180HOU,HOU,1240.9604201431416
202211180HOU,IND,1445.8841487229242
202211180LAL,LAL,1350.4206816418603
202211180LAL,DET,1279.2954319567536
202211180MEM,MEM,1624.697646285031
202211180MEM,OKC,1378.1476888106424
202211180NOP,NOP,1588.677225568608
202211180NOP,BOS,1782.4081343681228
202211180PHI,PHI,1632.8404908243656
202211180PHI,MIL,1611.8826986983543
202211180UTA,UTA,1565.564646823896
202211180UTA,PHO,1655.0864136528764
202211180WAS,WAS,1457.086948443864
202211180WAS,MIA,1597.195932752483
202211190ATL,ATL,1595.672728930881
202211190ATL,TOR,1577.4509401585633
202211190IND,IND,1447.5963596494598
202211190IND,ORL,1297.7034830205214
202211190LAC,LAC,1463.588067980853
202211190LAC,SAS,1388.2096762103022
202211190PHI,PHI,1611.283314024239
202211190PHI,MIN,1514.7324855054883
202211190POR,POR,1380.7005824891678
202211190POR,UTA,1578.1505846736736
202211200BRK,BRK,1506.6294863009136
202211200BRK,MEM,1601.4044406541611
202211200CLE,CLE,1552.0181783297917
202211200CLE,MIA,1569.6018507977292
202211200DAL,DAL,1600.3919462331803
202211200DAL,DEN,1543.857944052726
202211200HOU,HOU,1235.7030869041148
202211200HOU,GSW,1634.5957801189854
202211200LAL,LAL,1375.8107864206577
202211200LAL,SAS,1362.8195714315048
202211200PHO,PHO,1665.8236958262996
202211200PHO,NYK,1492.1501683523513
202211200SAC,SAC,1481.9003528506978
202211200SAC,DET,1273.446898814345
202211200WAS,WAS,1463.675581962324
202211200WAS,CHO,1377.3145512894107
202211210CHI,CHI,1474.0999952363877
202211210CHI,BOS,1743.1695249139675
202211210CLE,CLE,1569.8520188019625
202211210CLE,ATL,1577.8388884587102
202211210IND,IND,1458.208860370068
202211210IND,ORL,1287.0909822999133
202211210LAC,LAC,1481.5033217452897
202211210LAC,UTA,1560.2353309092368
202211210MIL,MIL,1616.776019012927
202211210MIL,POR,1375.807262174595
202211210MIN,MIN,1523.8934638662402
202211210MIN,MIA,1560.4408724369773
202211210NOP,NOP,1618.6318304432466
202211210NOP,GSW,1604.6411752443469
202211210OKC,OKC,1357.5222169187325
202211210OKC,NYK,1512.7756402442612
202211220DEN,DEN,1529.4212490490388
202211220DEN,DET,1287.8835938180323
202211220MEM,MEM,1583.059347088242
202211220MEM,SAC,1500.245446416617
202211220PHI,PHI,1621.7601881358505
202211220PHI,BRK,1496.152612189302
202211220PHO,PHO,1669.885504658117
202211220PHO,LAL,1371.7489775888403
202211230ATL,ATL,1588.6085516588196
202211230ATL,SAC,1489.4757832165076
202211230BOS,BOS,1752.4660011881838
202211230BOS,DAL,1591.095469958964
202211230CHO,CHO,1401.4648919567217
202211230CHO,PHI,1597.6098474685396
202211230CLE,CLE,1578.0438986416495
202211230CLE,POR,1367.615382334908
202211230GSW,GSW,1615.8890414511352
202211230GSW,LAC,1470.2554555385013
202211230IND,IND,1432.3091979212923
202211230IND,MIN,1549.7931263150158
202211230MIA,MIA,1570.2477612566763
202211230MIA,WAS,1453.868693142625
202211230MIL,MIL,1594.8333506617555
202211230MIL,CHI,1496.0426635875592
202211230OKC,OKC,1344.946836656113
202211230OKC,DEN,1541.9966293116584
202211230SAS,SAS,1347.368202446011
202211230SAS,NOP,1634.0831994287403
202211230TOR,TOR,1545.1365751068702
202211230TOR,BRK,1528.4669772409952
202211230UTA,UTA,1522.9953916538473
202211230UTA,DET,1325.1235330734219
202211250BOS,BOS,1758.1535166663123
202211250BOS,SAC,1483.788267738379
202211250CHO,CHO,1413.3746013823375
202211250CHO,MIN,1537.8834168894
202211250GSW,GSW,1626.570489114908
202211250GSW,UTA,1512.3139439900744
202211250HOU,HOU,1267.3577573070122
202211250HOU,ATL,1556.9538812559222
202211250IND,IND,1454.48689223103
202211250IND,BRK,1506.2892829312575
202211250LAC,LAC,1446.1647457571748
202211250LAC,DEN,1566.0873390929848
202211250MEM,MEM,1606.8946018932963
202211250MEM,NOP,1610.247944623686
202211250MIA,MIA,1574.9950646444659
202211250MIA,WAS,1449.1213897548355
202211250MIL,MIL,1611.1350788107482
202211250MIL,CLE,1561.742170492657
202211250NYK,NYK,1494.570026727748
202211250NYK,POR,1385.8209958514212
202211250OKC,OKC,1360.0873529476166
202211250OKC,CHI,1480.9021472960555
202211250ORL,ORL,1278.0606904974863
202211250ORL,PHI,1606.6401392709665
202211250PHO,PHO,1672.1705817044542
202211250PHO,DET,1322.8384560270847
202211250SAS,SAS,1322.5745605603538
202211250SAS,LAL,1396.5426194744975
202211260HOU,HOU,1289.5092240336357
202211260HOU,OKC,1337.935886220993
202211260PHO,PHO,1676.1267312972598
202211260PHO,UTA,1508.357794397269
202211260SAS,SAS,1312.7396757727747
202211260SAS,LAL,1406.3775042620766
202211260TOR,TOR,1560.5505755843035
202211260TOR,DAL,1575.6814694815307
202211270ATL,ATL,1534.20209244957
202211270ATL,MIA,1597.746853450818
202211270BOS,BOS,1761.6166242831034
202211270BOS,WAS,1445.6582821380443
202211270BRK,BRK,1516.566946452688
202211270BRK,POR,1375.5433323299908
202211270DET,DET,1310.6519686286967
202211270DET,CLE,1573.9286578910448
202211270LAC,LAC,1464.509129655545
202211270LAC,IND,1436.1425083326599
202211270MIL,MIL,1623.972007048537
202211270MIL,DAL,1562.8445412437418
202211270MIN,MIN,1508.2506395569203
202211270MIN,GSW,1656.2032664473877
202211270NYK,NYK,1480.788250244838
202211270NYK,MEM,1620.6763783762062
202211270ORL,ORL,1264.8928248116467
202211270ORL,PHI,1619.8080049568061
202211280BOS,BOS,1766.1836548219678
202211280BOS,CHO,1408.807570843473
202211280BRK,BRK,1520.7576113081343
202211280BRK,ORL,1260.7021599562004
202211280DEN,DEN,1571.3083747075345
202211280DEN,HOU,1284.288188419086
202211280LAL,LAL,1402.4527956637953
202211280LAL,IND,1440.0672169309412
202211280NOP,NOP,1612.8772101427728
202211280NOP,OKC,1335.3066207019062
202211280PHI,PHI,1626.4195349729264
202211280PHI,ATL,1527.5905624334498
202211280SAC,SAC,1471.859760279734
202211280SAC,PHO,1688.0552387559048
202211280TOR,TOR,1576.9722673583203
202211280TOR,CLE,1557.506966117028
202211280UTA,UTA,1482.5710344641695
202211280UTA,CHI,1506.688907229155
202211280WAS,WAS,1467.1690475109351
202211280WAS,MIN,1486.7398741840295
202211290DAL,DAL,1573.2541980616002
202211290DAL,GSW,1645.7936096295293
202211290DET,DET,1285.2837448978355
202211290DET,NYK,1506.1564739756993
202211290POR,POR,1357.7698678952436
202211290POR,LAC,1482.2825940902922
202211300BOS,BOS,1774.4442081499521
202211300BOS,MIA,1589.4863001228337
202211300BRK,BRK,1529.1266940394087
202211300BRK,WAS,1458.7999647796607
202211300CLE,CLE,1585.049062623514
202211300CLE,PHI,1598.8774384664405
202211300DEN,DEN,1576.5812251101418
202211300DEN,HOU,1279.0153380164788
202211300LAL,LAL,1418.7688039302545
202211300LAL,POR,1341.4538596287844
202211300MIN,MIN,1504.8892280613413
202211300MIN,MEM,1602.5270244988944
202211300NOP,NOP,1629.8312052463548
202211300NOP,TOR,1560.0182722547383
202211300NYK,NYK,1490.8938881740999
202211300NYK,MIL,1639.2345928501366
202211300OKC,OKC,1348.1112842481698
202211300OKC,SAS,1299.9350122265112
202211300ORL,ORL,1245.8924086063168
202211300ORL,ATL,1542.4003137833333
202211300PHO,PHO,1697.0106110152074
202211300PHO,CHI,1497.7335349698524
202211300SAC,SAC,1490.0080102093054
202211300SAC,IND,1421.9189670013698
202211300UTA,UTA,1498.9774886663076
202211300UTA,LAC,1465.876139888154
202212010DET,DET,1313.4429257227175
202212010DET,DAL,1545.0950172367181
202212020ATL,ATL,1558.7483153180106
202212020ATL,DEN,1560.2332235754645
202212020BOS,BOS,1749.3736600717593
202212020BOS,MIA,1614.5568482010265
202212020BRK,BRK,1544.3036337458352
202212020BRK,TOR,1544.8413325483118
202212020CHO,CHO,1414.1359538709457
202212020CHO,WAS,1453.471581752188
202212020CLE,CLE,1588.1706122297599
202212020CLE,ORL,1242.770859000071
202212020GSW,GSW,1652.9060039114493
202212020GSW,CHI,1490.6211406879324
202212020MEM,MEM,1617.0354878906087
202212020MEM,PHI,1584.3689750747262
202212020MIL,MIL,1613.641464112425
202212020MIL,LAL,1444.3619326679661
202212020PHO,PHO,1681.3503715814768
202212020PHO,HOU,1294.6755774502094
202212020SAS,SAS,1288.873091515226
202212020SAS,NOP,1640.89312595764
202212020UTA,UTA,1513.2895281718409
202212020UTA,IND,1407.6069274958365
202212030CHO,CHO,1400.3438953468758
202212030CHO,MIL,1627.433522636495
202212030GSW,GSW,1656.3649506520997
202212030GSW,HOU,1291.216630709559
202212030LAC,LAC,1429.644390116917
202212030LAC,SAC,1526.2397599805424
202212030MIN,MIN,1475.5496725344437
202212030MIN,OKC,1377.4508397750674
202212030NYK,NYK,1458.8438649426707
202212030NYK,DAL,1577.1450404681473
202212030TOR,TOR,1549.1939014193597
202212030TOR,ORL,1238.418290129023
202212030UTA,UTA,1487.3220905724013
202212030UTA,POR,1367.421297228224
202212040BRK,BRK,1529.2619198677935
202212040BRK,BOS,1764.415373949801
202212040DET,DET,1303.227371028055
202212040DET,MEM,1627.2510425852713
202212040NOP,NOP,1653.6715149697636
202212040NOP,DEN,1547.454834563341
202212040NYK,NYK,1483.24065666671
202212040NYK,CLE,1563.7738205057206
202212040POR,POR,1388.1556439947456
202212040POR,IND,1386.872580729315
202212040SAC,SAC,1538.5189856456025
202212040SAC,CHI,1478.3419150228724
202212040SAS,SAS,1278.3858145999163
202212040SAS,PHO,1691.8376484967864
202212040WAS,WAS,1425.7029238844227
202212040WAS,LAL,1472.1305905357315
202212050ATL,ATL,1529.8425047197234
202212050ATL,OKC,1406.3566503733546
202212050CHO,CHO,1391.1768367970856
202212050CHO,LAC,1438.8114486667073
202212050DAL,DAL,1604.710762151072
202212050DAL,PHO,1664.2719268138617
202212050GSW,GSW,1624.6987847282564
202212050GSW,IND,1418.5387466531581
202212050HOU,HOU,1322.5751341795376
202212050HOU,PHI,1553.0104716047476
202212050MEM,MEM,1639.982305272498
202212050MEM,MIA,1601.8255855137998
202212050ORL,ORL,1233.359473085491
202212050ORL,MIL,1632.492339680027
202212050TOR,TOR,1537.6250299731773
202212050TOR,BOS,1775.9842453959836
202212060CLE,CLE,1575.7171706320132
202212060CLE,LAL,1460.1872404094388
202212060DEN,DEN,1545.5804127277668
202212060DEN,DAL,1606.5851839866461
202212060MIA,MIA,1552.2163171047564
202212060MIA,DET,1352.8366394370983
202212070BRK,BRK,1535.5092471209189
202212070BRK,CHO,1384.9295095439602
202212070CHI,CHI,1486.219342395195
202212070CHI,WAS,1417.8254965121
202212070MEM,MEM,1647.0069845051066
202212070MEM,OKC,1399.331971140746
202212070MIL,MIL,1644.3473682250265
202212070MIL,SAC,1526.663957100603
202212070MIN,MIN,1486.6355006903805
202212070MIN,IND,1407.4529184972214
202212070NOP,NOP,1656.6585091743896
202212070NOP,DET,1349.8496452324723
202212070NYK,NYK,1507.846199497381
202212070NYK,ATL,1505.2369618890525
202212070ORL,ORL,1253.3353366688505
202212070ORL,LAC,1418.8355850833477
202212070PHO,PHO,1635.2128434049087
202212070PHO,BOS,1805.0433288049367
202212070TOR,TOR,1550.3755157013998
202212070TOR,LAL,1447.4367546812164
202212070UTA,UTA,1487.403622462384
202212070UTA,GSW,1624.6172528382738
202212080MIA,MIA,1558.909126905539
202212080MIA,LAC,1412.142775282565
202212080POR,POR,1381.7886815361903
202212080POR,DEN,1551.947375186322
202212080SAS,SAS,1293.8112263526339
202212080SAS,HOU,1307.14972242682
202212090BRK,BRK,1543.2423047907723
202212090BRK,ATL,1497.503904219199
202212090CHO,CHO,1359.8573804330842
202212090CHO,NYK,1532.9183286082568
202212090CLE,CLE,1545.7963955126168
202212090CLE,SAC,1556.5847322199995
202212090DAL,DAL,1600.5941193066508
202212090DAL,MIL,1650.3384329050218
202212090IND,IND,1423.270017082668
202212090IND,WAS,1402.0083979266535
202212090MEM,MEM,1651.059353929957
202212090MEM,DET,1345.7972758076219
202212090NOP,NOP,1671.8030915630231
202212090NOP,PHO,1620.068261016275
202212090ORL,ORL,1267.670232378965
202212090ORL,TOR,1536.0406199912852
202212090PHI,PHI,1563.1682455808345
202212090PHI,LAL,1437.2789807051295
202212090UTA,UTA,1462.0886918777844
202212090UTA,MIN,1511.95043127498
202212100CHI,CHI,1517.8659075735502
202212100CHI,DAL,1568.9475541282957
202212100CLE,CLE,1553.440694729871
202212100CLE,OKC,1391.6876719234917
202212100DEN,DEN,1559.3495480172194
202212100DEN,UTA,1454.686519046887
202212100GSW,GSW,1655.7955430176996
202212100GSW,BOS,1773.8650386255108
202212100IND,IND,1406.9920367436423
202212100IND,BRK,1559.520285129798
202212100MIA,MIA,1533.8400998535121
202212100MIA,SAS,1318.8802534046608
202212100POR,POR,1401.7554243300842
202212100POR,MIN,1491.9836884810861
202212100WAS,WAS,1379.265382403
202212100WAS,LAC,1434.8857908062184
202212110ATL,ATL,1499.6282630313358
202212110ATL,CHI,1515.7415487614135
202212110DET,DET,1328.0697283390487
202212110DET,LAL,1455.0065281737027
202212110HOU,HOU,1331.0873099060564
202212110HOU,MIL,1626.4008454257855
202212110NOP,NOP,1679.4545769021217
202212110NOP,PHO,1612.4167756771765
202212110NYK,NYK,1551.5937199079735
202212110NYK,SAC,1537.9093409202828
202212110ORL,ORL,1300.6999877036196
202212110ORL,TOR,1503.0108646666306
202212110PHI,PHI,1570.7898375445457
202212110PHI,CHO,1352.2357884693731
202212120DAL,DAL,1575.2653592838649
202212120DAL,OKC,1385.3698667679225
202212120IND,IND,1392.304607018242
202212120IND,MIA,1548.5275295789124
202212120LAC,LAC,1479.3272126927084
202212120LAC,BOS,1729.4236167390209
202212120MEM,MEM,1661.9016744545265
202212120MEM,ATL,1488.7859425067663
202212120POR,POR,1428.6739412567504
202212120POR,MIN,1465.06517155442
202212120SAS,SAS,1328.800238278812
202212120SAS,CLE,1543.5207098557198
202212120WAS,WAS,1361.5137001124465
202212120WAS,BRK,1577.2719674203515
202212130HOU,HOU,1366.2443050933755
202212130HOU,PHO,1577.2597804898573
202212130LAL,LAL,1447.3136593487502
