game_id,team,elo,season
202008190DEN,UTA,1562.7131154198514,2020
202008190LAC,LAC,1724.4705995206868,2020
202008190LAC,DAL,1607.9909239258245,2020
202008190TOR,TOR,1799.671028934669,2020
202008190TOR,BRK,1572.6398750448714,2020
202008200HOU,HOU,1570.0726995327302,2020
202008200HOU,OKC,1558.054098015683,2020
202008200IND,IND,1575.9830519052227,2020
202008200IND,MIA,1637.5481333057808,2020
202008200LAL,LAL,1650.2100935586827,2020
202008200LAL,POR,1606.467531080745,2020
202008200MIL,MIL,1624.0917659882584,2020
202008200MIL,ORL,1539.0115890828529,2020
202008210BRK,BRK,1550.4166639697978,2020
202008210BRK,TOR,1821.8942400097426,2020
202008210DAL,DAL,1586.5346941993344,2020
202008210DAL,LAC,1745.926829247177,2020
202008210PHI,PHI,1582.8667669047456,2020
202008210PHI,BOS,1760.3794369388065,2020
202008210UTA,UTA,1588.1317488079608,2020
202008210UTA,DEN,1511.7736577873047,2020
202008220MIA,MIA,1650.704684026753,2020
202008220MIA,IND,1562.8265011842504,2020
202008220OKC,OKC,1582.0839125649932,2020
202008220OKC,HOU,1546.04288498342,2020
202008220ORL,ORL,1504.665191350239,2020
202008220ORL,MIL,1658.4381637208724,2020
202008220POR,POR,1580.0273454405672,2020
202008220POR,LAL,1676.6502791988605,2020
202008230BRK,BRK,1530.9307363775767,2020
202008230BRK,TOR,1841.3801676019636,2020
202008230DAL,DAL,1600.8563295770177,2020
202008230DAL,LAC,1731.6051938694936,2020
202008230PHI,PHI,1571.4343956700125,2020
202008230PHI,BOS,1771.8118081735397,2020
202008230UTA,UTA,1588.2164166544526,2020
202008230UTA,DEN,1511.688989940813,2020
202008240MIA,MIA,1665.1161042767937,2020
202008240MIA,IND,1548.4150809342098,2020
202008240OKC,OKC,1592.6346540626394,2020
202008240OKC,HOU,1535.4921434857738,2020
202008240ORL,ORL,1474.832708907952,2020
202008240ORL,MIL,1688.2706461631592,2020
202008240POR,POR,1548.2235334692348,2020
202008240POR,LAL,1708.454091170193,2020
202008250DEN,DEN,1535.1510253421297,2020
202008250DEN,UTA,1564.7543812531358,2020
202008250LAC,LAC,1745.2200347302671,2020
202008250LAC,DAL,1587.2414887162442,2020
202008290HOU,HOU,1575.203705353751,2020
202008290HOU,OKC,1552.923092194662,2020
202008290LAL,LAL,1715.006636040473,2020
202008290LAL,POR,1541.6709885989546,2020
202008290MIL,MIL,1694.4863700995938,2020
202008290MIL,ORL,1468.6169849715175,2020
202008300DAL,DAL,1563.8913426035165,2020
202008300DAL,LAC,1768.570180842995,2020
202008300TOR,TOR,1798.040873353746,2020
202008300TOR,BOS,1815.1511024217573,2020
202008300UTA,UTA,1529.0803366351545,2020
202008300UTA,DEN,1570.825069960111,2020
202008310MIL,MIL,1665.3340616955936,2020
202008310MIL,MIA,1694.268412680794,2020
202008310OKC,OKC,1570.5893957018113,2020
202008310OKC,HOU,1557.5374018466018,2020
202009010DEN,DEN,1577.044131329681,2020
202009010DEN,UTA,1522.8612752655845,2020
202009010TOR,TOR,1786.4439561030028,2020
202009010TOR,BOS,1826.7480196725005,2020
202009020HOU,HOU,1570.8124390022815,2020
202009020HOU,OKC,1557.3143585461316,2020
202009020MIL,MIL,1662.1040784381144,2020
202009020MIL,MIA,1697.4983959382732,2020
202009030BOS,BOS,1819.1767307597675,2020
202009030BOS,TOR,1794.015245015736,2020
202009030LAC,LAC,1776.924633187034,2020
202009030LAC,DEN,1568.6896789856419,2020
202009040LAL,LAL,1679.2572728639182,2020
202009040LAL,HOU,1606.5618021788364,2020
202009040MIA,MIA,1715.4669126895656,2020
202009040MIA,MIL,1644.135561686822,2020
202009050BOS,BOS,1790.6100416272152,2020
202009050BOS,TOR,1822.5819341482882,2020
202009050LAC,LAC,1745.9417771820167,2020
202009050LAC,DEN,1599.6725349906592,2020
202009060LAL,LAL,1689.0733854322086,2020
202009060LAL,HOU,1596.745689610546,2020
202009060MIA,MIA,1692.8110876998646,2020
202009060MIA,MIL,1666.791386676523,2020
202009070DEN,DEN,1585.49147561035,2020
202009070DEN,LAC,1760.1228365623258,2020
202009070TOR,TOR,1778.350197309098,2020
202009070TOR,BOS,1834.8417784664055,2020
202009080HOU,HOU,1566.2166338992133,2020
202009080HOU,LAL,1719.6024411435412,2020
202009080MIL,MIL,1647.2690285354056,2020
202009080MIL,MIA,1712.333445840982,2020
202009090BOS,BOS,1819.8072148710628,2020
202009090BOS,TOR,1793.3847609044406,2020
202009090DEN,DEN,1564.4998601417958,2020
202009090DEN,LAC,1781.11445203088,2020
202009100HOU,HOU,1538.590274355561,2020
202009100HOU,LAL,1747.2288006871936,2020
202009110LAC,LAC,1755.9890989853056,2020
202009110LAC,DEN,1589.6252131873703,2020
202009110TOR,TOR,1769.8298663511061,2020
202009110TOR,BOS,1843.3621094243972,2020
202009120LAL,LAL,1754.86313505705,2020
202009120LAL,HOU,1530.9559399857046,2020
202009130DEN,DEN,1621.4239655989843,2020
202009130DEN,LAC,1724.1903465736916,2020
202009150BOS,BOS,1822.2828885339,2020
202009150BOS,MIA,1733.4126667314792,2020
202009150LAC,LAC,1689.7367174566018,2020
202009150LAC,DEN,1655.877594716074,2020
202009170BOS,BOS,1792.109383163975,2020
202009170BOS,MIA,1763.5861721014041,2020
202009180LAL,LAL,1765.0694162452016,2020
202009180LAL,DEN,1645.6713135279224,2020
202009190MIA,MIA,1733.2063924387514,2020
202009190MIA,BOS,1822.4891628266278,2020
202009200LAL,LAL,1770.1372751063898,2020
202009200LAL,DEN,1640.6034546667343,2020
202009220DEN,DEN,1666.3291800163818,2020
202009220DEN,LAL,1744.4115497567423,2020
202009230MIA,MIA,1747.4019281115277,2020
202009230MIA,BOS,1808.2936271538515,2020
202009240DEN,DEN,1643.815349696862,2020
202009240DEN,LAL,1766.925380076262,2020
202009250BOS,BOS,1824.4385090822443,2020
202009250BOS,MIA,1731.257046183135,2020
202009260LAL,LAL,1775.0023365453537,2020
202009260LAL,DEN,1635.7383932277703,2020
202009270MIA,MIA,1754.5539085478988,2020
202009270MIA,BOS,1801.1416467174804,2020
202009300LAL,LAL,1791.5526130611497,2020
202009300LAL,MIA,1738.0036320321028,2020
202010020LAL,LAL,1803.7206730868454,2020
202010020LAL,MIA,1725.8355720064071,2020
202010040MIA,MIA,1748.5146376649482,2020
202010040MIA,LAL,1781.0416074283044,2020
202010060MIA,MIA,1724.651945293553,2020
202010060MIA,LAL,1804.9042997996996,2020
202010090LAL,LAL,1791.4299169544956,2020
202010090LAL,MIA,1738.126328138757,2020
202010110MIA,MIA,1706.785437848837,2020
202010110MIA,LAL,1822.7708072444154,2020
202012220BRK,BRK,1543.4463039954683,2020
202012220BRK,GSW,1354.926193899992,2020
202012220LAL,LAL,1795.7028500811086,2020
202012220LAL,LAC,1716.8046746199086,2020
202012230BOS,BOS,1803.46799640187,2020
202012230BOS,MIL,1644.942678851016,2020
202012230CHI,CHI,1289.9251120231947,2020
202012230CHI,ATL,1403.4563327693577,2020
202012230CLE,CLE,1353.412310866476,2020
202012230CLE,CHO,1395.8889590239205,2020
202012230DEN,DEN,1614.671063201702,2020
202012230DEN,SAC,1553.2819554124558,2020
202012230IND,IND,1559.1337027952552,2020
202012230IND,NYK,1379.5501366985234,2020
202012230MEM,MEM,1534.9715326776466,2020
202012230MEM,SAS,1622.8350135496044,2020
202012230MIN,MIN,1324.976499528162,2020
202012230MIN,DET,1256.5633468172032,2020
202012230ORL,ORL,1502.8994700217738,2020
202012230ORL,MIA,1672.5029527985807,2020
202012230PHI,PHI,1577.2456931901038,2020
202012230PHI,WAS,1345.4208359321992,2020
202012230PHO,PHO,1679.4840096348707,2020
202012230PHO,DAL,1557.3326699738338,2020
202012230POR,POR,1498.811516823424,2020
202012230POR,UTA,1565.7207470411151,2020
202012230TOR,TOR,1720.6512757552498,2020
202012230TOR,NOP,1563.703867084147,2020
202012250BOS,BOS,1741.6074920057738,2020
202012250BOS,BRK,1605.3068083915646,2020
202012250DEN,DEN,1588.3990637740874,2020
202012250DEN,LAC,1743.0766740475233,2020
202012250LAL,LAL,1802.6047603214658,2020
202012250LAL,DAL,1550.4307597334766,2020
202012250MIA,MIA,1684.3901209236667,2020
202012250MIA,NOP,1551.8166989590611,2020
202012250MIL,MIL,1650.9642939216683,2020
202012250MIL,GSW,1348.9045788293397,2020
202012260CHI,CHI,1272.751620597094,2020
202012260CHI,IND,1576.307194221356,2020
202012260CHO,CHO,1389.8544037068564,2020
202012260CHO,OKC,1563.3489138631958,2020
202012260DET,DET,1233.4580922738949,2020
202012260DET,CLE,1376.5175654097843,2020
202012260MEM,MEM,1496.0894086883975,2020
202012260MEM,ATL,1442.3384567586068,2020
202012260NYK,NYK,1356.300130509801,2020
202012260NYK,PHI,1600.4956993788262,2020
202012260POR,POR,1508.4671684901864,2020
202012260POR,HOU,1521.3002883189422,2020
202012260SAC,SAC,1569.2053730437224,2020
202012260SAC,PHO,1663.5605920036041,2020
202012260SAS,SAS,1644.6034127770456,2020
202012260SAS,TOR,1698.8828765278085,2020
202012260UTA,UTA,1538.5684195422332,2020
202012260UTA,MIN,1352.128827027044,2020
202012260WAS,WAS,1324.2674021726536,2020
202012260WAS,ORL,1524.0529037813194,2020
202012270CHI,CHI,1260.619980705333,2020
202012270CHI,GSW,1361.0362187211006,2020
202012270CHO,CHO,1409.6970814012768,2020
202012270CHO,BRK,1585.4641306971441,2020
202012270CLE,CLE,1422.7515803761469,2020
202012270CLE,PHI,1554.2616844124636,2020
202012270IND,IND,1585.9505050540297,2020
202012270IND,BOS,1731.9641811731,2020
202012270LAC,LAC,1685.1521017372736,2020
202012270LAC,DAL,1608.3553320437263,2020
202012270LAL,LAL,1805.0419106458821,2020
202012270LAL,MIN,1349.6916767026278,2020
202012270NOP,NOP,1569.7547452202027,2020
202012270NOP,SAS,1626.665366515904,2020
202012270NYK,NYK,1402.758884660653,2020
202012270NYK,MIL,1604.5055397708163,2020
202012270SAC,SAC,1538.2448097410963,2020
202012270SAC,PHO,1694.5211553062302,2020
202012270WAS,WAS,1309.4927655817073,2020
202012270WAS,ORL,1538.8275403722657,2020
202012280ATL,ATL,1447.9492666530714,2020
202012280ATL,DET,1227.8472823794302,2020
202012280BRK,BRK,1558.166240589174,2020
202012280BRK,MEM,1523.3872987963675,2020
202012280DEN,DEN,1604.0368836263983,2020
202012280DEN,HOU,1505.6624684666313,2020
202012280LAL,LAL,1771.6195273348133,2020
202012280LAL,POR,1541.8895518012553,2020
202012280OKC,OKC,1550.566508332943,2020
202012280OKC,UTA,1551.350825072486,2020
202012290CLE,CLE,1393.1835159862276,2020
202012290CLE,NYK,1432.3269490505722,2020
202012290DET,DET,1208.8070214972092,2020
202012290DET,GSW,1380.0764796033216,2020
202012290IND,IND,1568.2318267254445,2020
202012290IND,BOS,1749.6828595016852,2020
202012290LAC,LAC,1689.142743629082,2020
202012290LAC,MIN,1345.7010348108195,2020
202012290MIA,MIA,1622.2143761531697,2020
202012290MIA,MIL,1666.6812845413133,2020
202012290OKC,OKC,1509.1519357183504,2020
202012290OKC,ORL,1580.2421129868583,2020
202012290PHI,PHI,1577.788340154893,2020
202012290PHI,TOR,1675.3562207853793,2020
202012290PHO,PHO,1709.5191419356572,2020
202012290PHO,NOP,1554.7567585907757,2020
202012290SAC,SAC,1561.5639397338985,2020
202012290SAC,DEN,1580.7177536335962,2020
202012290WAS,WAS,1279.0176861901525,2020
202012290WAS,CHI,1291.095060096888,2020
202012300BOS,BOS,1757.892121521686,2020
202012300BOS,MEM,1515.1780367763668,2020
202012300BRK,BRK,1563.4320880660853,2020
202012300BRK,ATL,1442.6834191761602,2020
202012300DAL,DAL,1556.0616114368518,2020
202012300DAL,CHO,1461.9908020081514,2020
202012300LAC,LAC,1699.8030110435648,2020
202012300LAC,POR,1531.2292843867724,2020
202012300MIA,MIA,1642.177765945359,2020
202012300MIA,MIL,1646.717894749124,2020
202012300SAS,SAS,1597.9798422920728,2020
202012300SAS,LAL,1800.3050515586444,2020
202012310HOU,HOU,1516.3919037083501,2020
202012310HOU,SAC,1550.8345044921796,2020
202012310IND,IND,1579.0801913570424,2020
202012310IND,CLE,1382.3351513546297,2020
202012310OKC,OKC,1456.2095968034585,2020
202012310OKC,NOP,1607.6990975056676,2020
202012310ORL,ORL,1528.7101278325483,2020
202012310ORL,PHI,1629.3203253092029,2020
202012310TOR,TOR,1682.6280804459498,2020
202012310TOR,NYK,1425.0550893900017,2020
202012310UTA,UTA,1531.2982491986513,2020
202012310UTA,PHO,1729.571717809492,2020
202012310WAS,WAS,1262.4014851473046,2020
202012310WAS,CHI,1307.7112611397358,2020
202101010BRK,BRK,1481.8567432981781,2021
202101010BRK,ATL,1509.8125610471693,2021
202101010CHO,CHO,1420.0315950334582,2021
202101010CHO,MEM,1534.2697082372526,2021
202101010DAL,DAL,1584.7544611708547,2021
202101010DAL,MIA,1574.1891652584716,2021
202101010DEN,DEN,1595.9390722758653,2021
202101010DEN,PHO,1674.2346105899876,2021
202101010DET,DET,1324.4025519573436,2021
202101010DET,BOS,1687.6169338539935,2021
202101010GSW,GSW,1405.0728228413427,2021
202101010GSW,POR,1529.7106355527135,2021
202101010MIL,MIL,1635.1142405997668,2021
202101010MIL,CHI,1377.543252933549,2021
202101010MIN,MIN,1404.5172886643516,2021
202101010MIN,WAS,1376.344223310523,2021
202101010SAS,SAS,1553.988680040329,2021
202101010SAS,LAL,1716.9822562701015,2021
202101010UTA,UTA,1528.083790556579,2021
202101010UTA,LAC,1630.5769655887505,2021
202101020ATL,ATL,1483.3861035153866,2021
202101020ATL,CLE,1475.8275483445605,2021
202101020HOU,HOU,1522.0437122136516,2021
202101020HOU,SAC,1518.2921327066663,2021
202101020IND,IND,1538.4410079440563,2021
202101020IND,NYK,1512.0401605041702,2021
202101020NOP,NOP,1581.9927207362923,2021
202101020NOP,TOR,1580.2035860346782,2021
202101020ORL,ORL,1501.0156406934461,2021
202101020ORL,OKC,1553.936194088158,2021
202101020PHI,PHI,1625.8675451751412,2021
202101020PHI,CHO,1411.7562450438386,2021
202101030BRK,BRK,1460.2933577922356,2021
202101030BRK,WAS,1397.9076088164654,2021
202101030CHI,CHI,1409.3438516060287,2021
202101030CHI,DAL,1552.953862498375,2021
202101030DET,DET,1320.5434823951878,2021
202101030DET,BOS,1691.4760034161493,2021
202101030GSW,GSW,1429.6588440049215,2021
202101030GSW,POR,1505.1246143891346,2021
202101030MEM,MEM,1512.9615605866975,2021
202101030MEM,LAL,1738.2904039206567,2021
202101030MIN,MIN,1382.810877089393,2021
202101030MIN,DEN,1617.645483850824,2021
202101030PHO,PHO,1648.8726937298702,2021
202101030PHO,LAC,1655.9388824488678,2021
202101030SAS,SAS,1503.3034456574846,2021
202101030SAS,UTA,1578.7690249394234,2021
202101040ATL,ATL,1462.261984727413,2021
202101040ATL,NYK,1533.1642792921439,2021
202101040GSW,GSW,1457.6835712904806,2021
202101040GSW,SAC,1490.2674054211072,2021
202101040HOU,HOU,1482.6991593772593,2021
202101040HOU,DAL,1592.2984153347672,2021
202101040MIA,MIA,1597.8684518164732,2021
202101040MIA,OKC,1530.2569075301562,2021
202101040MIL,MIL,1638.3455684212142,2021
202101040MIL,DET,1317.3121545737404,2021
202101040NOP,NOP,1580.2191800734765,2021
202101040NOP,IND,1540.214548606872,2021
202101040ORL,ORL,1526.6124246966176,2021
202101040ORL,CLE,1450.230764341389,2021
202101040PHI,PHI,1634.6269439827681,2021
202101040PHI,CHO,1402.9968462362117,2021
202101040TOR,TOR,1554.5822401948433,2021
202101040TOR,BOS,1717.0973492559842,2021
202101050BRK,BRK,1500.1781998026636,2021
202101050BRK,UTA,1538.8841829289954,2021
202101050DEN,DEN,1622.7842811333387,2021
202101050DEN,MIN,1377.6720798068782,2021
202101050LAC,LAC,1636.43990905036,2021
202101050LAC,SAS,1522.8024190559925,2021
202101050MEM,MEM,1504.9498986276612,2021
202101050MEM,LAL,1746.302065879693,2021
202101050POR,POR,1485.6847972147373,2021
202101050POR,CHI,1428.783668780426,2021
202101060ATL,ATL,1431.945399254705,2021
202101060ATL,CHO,1433.3134317089196,2021
202101060GSW,GSW,1444.415199862332,2021
202101060GSW,LAC,1649.7082804785086,2021
202101060IND,IND,1552.5993350585989,2021
202101060IND,HOU,1470.3143729255326,2021
202101060MIA,MIA,1583.3751738437759,2021
202101060MIA,BOS,1731.5906272286816,2021
202101060MIL,MIL,1641.9273737213396,2021
202101060MIL,DET,1313.730349273615,2021
202101060NOP,NOP,1576.6994448982734,2021
202101060NOP,OKC,1533.7766427053593,2021
202101060NYK,NYK,1552.7714842027976,2021
202101060NYK,UTA,1519.2769780183417,2021
202101060ORL,ORL,1541.7595641755777,2021
202101060ORL,CLE,1435.083624862429,2021
202101060PHI,PHI,1637.3038615848793,2021
202101060PHI,WAS,1395.2306912143542,2021
202101060PHO,PHO,1659.448135002506,2021
202101060PHO,TOR,1544.0067989222075,2021
202101060SAC,SAC,1500.0561623799667,2021
202101060SAC,CHI,1418.9949118215666,2021
202101070BRK,BRK,1531.9106253578825,2021
202101070BRK,PHI,1605.5714360296604,2021
202101070DEN,DEN,1595.56073525143,2021
202101070DEN,DAL,1619.521961216676,2021
202101070LAL,LAL,1714.63540968466,2021
202101070LAL,SAS,1554.4690752510253,2021
202101070MEM,MEM,1485.6587355514198,2021
202101070MEM,CLE,1454.3747879386704,2021
202101070POR,POR,1499.4027135003755,2021
202101070POR,MIN,1363.95416352124,2021
202101080BOS,BOS,1735.200975613113,2021
202101080BOS,WAS,1391.6203428299227,2021
202101080DET,DET,1342.5487937133335,2021
202101080DET,PHO,1630.6296905627876,2021
202101080GSW,GSW,1469.7349148946194,2021
202101080GSW,LAC,1624.3885654462213,2021
202101080HOU,HOU,1514.680823414176,2021
202101080HOU,ORL,1497.3931136869342,2021
202101080LAL,LAL,1716.0862509402627,2021
202101080LAL,CHI,1417.544070565964,2021
202101080MEM,MEM,1503.654956422895,2021
202101080MEM,BRK,1513.9144044864072,2021
202101080MIL,MIL,1607.606332862354,2021
202101080MIL,UTA,1553.5980188773271,2021
202101080NOP,NOP,1538.1942493240301,2021
202101080NOP,CHO,1471.8186272831629,2021
202101080NYK,NYK,1518.3402661280988,2021
202101080NYK,OKC,1568.2078607800581,2021
202101080SAC,SAC,1461.0762977003546,2021
202101080SAC,TOR,1582.9866636018196,2021
202101090CHO,CHO,1483.6732121354498,2021
202101090CHO,ATL,1420.0908144024181,2021
202101090DAL,DAL,1631.0498307910275,2021
202101090DAL,ORL,1485.8652441125828,2021
202101090IND,IND,1530.7689965653256,2021
202101090IND,PHO,1652.4600290560609,2021
202101090MIL,MIL,1614.8319276630239,2021
202101090MIL,CLE,1447.1491931380006,2021
202101090MIN,MIN,1352.4194080023494,2021
202101090MIN,SAS,1566.0038307699158,2021
202101090PHI,PHI,1572.2818850441665,2021
202101090PHI,DEN,1628.850286236924,2021
202101090SAC,SAC,1419.609904271153,2021
202101090SAC,POR,1540.8691069295771,2021
202101090WAS,WAS,1379.9263869085005,2021
202101090WAS,MIA,1595.069129765198,2021
202101100BRK,BRK,1483.687538041284,2021
202101100BRK,OKC,1598.4347272251814,2021
202101100DET,DET,1325.2672171574497,2021
202101100DET,UTA,1570.8795954332109,2021
202101100GSW,GSW,1473.431490942535,2021
202101100GSW,TOR,1579.290087553904,2021
202101100HOU,HOU,1488.236913890619,2021
202101100HOU,LAL,1742.5301604638198,2021
202101100LAC,LAC,1628.9214862341994,2021
202101100LAC,CHI,1413.0111497779858,2021
202101100MIN,MIN,1380.8196049842606,2021
202101100MIN,SAS,1537.6036337880046,2021
202101100NYK,NYK,1484.825763931069,2021
202101100NYK,DEN,1662.3647884339537,2021
202101110ATL,ATL,1455.917846247432,2021
202101110ATL,PHI,1536.4548531991527,2021
202101110CHO,CHO,1506.3903794578182,2021
202101110CHO,NYK,1462.1085966087007,2021
202101110CLE,CLE,1419.794298819043,2021
202101110CLE,MEM,1531.0098507418527,2021
202101110ORL,ORL,1449.854533974398,2021
202101110ORL,MIL,1650.8426378012086,2021
202101110POR,POR,1547.0551049870896,2021
202101110POR,TOR,1573.1040894963915,2021
202101110SAC,SAC,1435.7593895632265,2021
202101110SAC,IND,1514.619511273252,2021
202101110WAS,WAS,1427.7718292341308,2021
202101110WAS,PHO,1604.6145867304306,2021
202101120BRK,BRK,1506.3589680774148,2021
202101120BRK,DEN,1639.6933583978227,2021
202101120CLE,CLE,1388.9206919832507,2021
202101120CLE,UTA,1601.7532022690032,2021
202101120GSW,GSW,1451.5388412753157,2021
202101120GSW,IND,1536.5121609404714,2021
202101120HOU,HOU,1467.306660231379,2021
202101120HOU,LAL,1763.4604141230598,2021
202101120OKC,OKC,1555.2727069193056,2021
202101120OKC,SAS,1580.7656540938804,2021
202101120PHI,PHI,1548.9662578338214,2021
202101120PHI,MIA,1582.5577251305294,2021
202101130CHO,CHO,1482.764881099611,2021
202101130CHO,DAL,1654.6753291492346,2021
202101130DET,DET,1315.4801314864771,2021
202101130DET,MIL,1660.6297234721812,2021
202101130LAC,LAC,1634.2675458785632,2021
202101130LAC,NOP,1532.8481896796663,2021
202101130MIN,MIN,1358.4074059986633,2021
202101130MIN,MEM,1553.42204972745,2021
202101130NYK,NYK,1437.4363167729105,2021
202101130NYK,BRK,1531.031247913205,2021
202101130OKC,OKC,1524.8488283943598,2021
202101130OKC,LAL,1793.8842926480056,2021
202101130SAC,SAC,1416.0292208766382,2021
202101130SAC,POR,1566.785273673678,2021
202101140DEN,DEN,1647.9839906594705,2021
202101140DEN,GSW,1443.248209013668,2021
202101140PHI,PHI,1572.7460546863308,2021
202101140PHI,MIA,1558.77792827802,2021
202101140POR,POR,1520.4179810954945,2021
202101140POR,IND,1582.8794535186548,2021
202101140SAS,SAS,1554.182498407787,2021
202101140SAS,HOU,1493.8898159174723,2021
202101140TOR,TOR,1579.364391486747,2021
202101140TOR,CHO,1476.5045791092555,2021
202101150BOS,BOS,1741.9879447094438,2021
202101150BOS,ORL,1443.0675648780673,2021
202101150CLE,CLE,1402.237816853445,2021
202101150CLE,NYK,1424.119191902716,2021
202101150LAL,LAL,1799.3801360662198,2021
202101150LAL,NOP,1527.352346261452,2021
202101150MIL,MIL,1668.832993610502,2021
202101150MIL,DAL,1646.4720590109139,2021
202101150OKC,OKC,1531.1878247649024,2021
202101150OKC,CHI,1406.6721534074431,2021
202101150SAC,SAC,1389.473934603758,2021
202101150SAC,LAC,1660.8228321514434,2021
202101150UTA,UTA,1615.068715518267,2021
202101150UTA,ATL,1442.602332998168,2021
202101160BRK,BRK,1540.029042502405,2021
202101160BRK,ORL,1434.0697702888674,2021
202101160MEM,MEM,1561.8393525790045,2021
202101160MEM,PHI,1564.3287518347763,2021
202101160MIA,MIA,1500.6275917730977,2021
202101160MIA,DET,1373.6304679913994,2021
202101160POR,POR,1532.0899075594493,2021
202101160POR,ATL,1430.9304065342133,2021
202101160SAS,SAS,1573.2203223363827,2021
202101160SAS,HOU,1474.8519919888768,2021
202101160TOR,TOR,1584.1485966019031,2021
202101160TOR,CHO,1471.7203739940994,2021
202101170BOS,BOS,1675.4215466983908,2021
202101170BOS,NYK,1490.685589913769,2021
202101170DAL,DAL,1596.2563272896996,2021
202101170DAL,CHI,1456.8878851286574,2021
202101170DEN,DEN,1639.0305201846695,2021
202101170DEN,UTA,1624.022185993068,2021
202101170LAC,LAC,1676.7865979284222,2021
202101170LAC,IND,1566.915687741676,2021
202101170SAC,SAC,1371.7826683703886,2021
202101170SAC,NOP,1545.0436124948214,2021
202101180ATL,ATL,1444.085054829391,2021
202101180ATL,MIN,1345.2527577034855,2021
202101180BRK,BRK,1542.6415007887242,2021
202101180BRK,MIL,1666.2205353241827,2021
202101180CHI,CHI,1472.6331959217237,2021
202101180CHI,HOU,1459.1066811958106,2021
202101180LAL,LAL,1794.3681997805838,2021
202101180LAL,GSW,1448.260145299304,2021
202101180MEM,MEM,1574.030053328801,2021
202101180MEM,PHO,1592.4238859806342,2021
202101180MIA,MIA,1508.1916001488798,2021
202101180MIA,DET,1366.0664596156173,2021
202101180NYK,NYK,1503.277859207044,2021
202101180NYK,ORL,1421.4775009955924,2021
202101180POR,POR,1493.6109700246075,2021
202101180POR,SAS,1611.6992598712245,2021
202101180TOR,TOR,1609.4510074494642,2021
202101180TOR,DAL,1570.9539164421385,2021
202101190DEN,DEN,1653.885298721664,2021
202101190DEN,OKC,1516.333046227908,2021
202101190UTA,UTA,1639.3982744494745,2021
202101190UTA,NOP,1529.667524038415,2021
202101200ATL,ATL,1457.197386188107,2021
202101200ATL,DET,1352.9541282569014,2021
202101200CLE,CLE,1431.2487889994793,2021
202101200CLE,BRK,1513.63052864269,2021
202101200GSW,GSW,1479.0458272916494,2021
202101200GSW,SAS,1580.913577878879,2021
202101200HOU,HOU,1437.8129236748791,2021
202101200HOU,PHO,1613.7176435015656,2021
202101200IND,IND,1532.7447220610145,2021
202101200IND,DAL,1605.1248821228,2021
202101200LAC,LAC,1681.2617091936293,2021
202101200LAC,SAC,1367.3075571051816,2021
202101200MIN,MIN,1333.096105414455,2021
202101200MIN,ORL,1433.634153284623,2021
202101200PHI,PHI,1587.7408749268554,2021
202101200PHI,BOS,1652.0094236063117,2021
202101200TOR,TOR,1576.0900871082606,2021
202101200TOR,MIA,1541.5525204900835,2021
202101210GSW,GSW,1450.9956407579516,2021
202101210GSW,NYK,1531.3280457407418,2021
202101210MIL,MIL,1650.577834206639,2021
202101210MIL,LAL,1810.0109008981276,2021
202101210UTA,UTA,1650.9415159503399,2021
202101210UTA,NOP,1518.1242825375496,2021
202101220CHO,CHO,1436.6056866534257,2021
202101220CHO,CHI,1507.7478832623974,2021
202101220CLE,CLE,1457.6076295823632,2021
202101220CLE,BRK,1487.2716880598061,2021
202101220DET,DET,1345.050092288939,2021
202101220DET,HOU,1445.7169596428416,2021
202101220IND,IND,1536.731522692963,2021
202101220IND,ORL,1429.6473526526745,2021
202101220LAC,LAC,1689.539506443935,2021
202101220LAC,OKC,1508.0552489776023,2021
202101220MIN,MIN,1304.281839946369,2021
202101220MIN,ATL,1486.011651656193,2021
202101220PHI,PHI,1611.2892819854947,2021
202101220PHI,BOS,1628.4610165476724,2021
202101220PHO,PHO,1593.7677496352512,2021
202101220PHO,DEN,1673.8351925879783,2021
202101220SAC,SAC,1394.8144383550896,2021
202101220SAC,NYK,1503.8211644908338,2021
202101220SAS,SAS,1556.9546339236224,2021
202101220SAS,DAL,1629.0838260780567,2021
202101220TOR,TOR,1596.6946331344168,2021
202101220TOR,MIA,1520.9479744639273,2021
202101230BRK,BRK,1501.3265579671538,2021
202101230BRK,MIA,1506.8931045565796,2021
202101230CHI,CHI,1496.2269897249216,2021
202101230CHI,LAL,1821.5317944356034,2021
202101230DAL,DAL,1571.221070724193,2021
202101230DAL,HOU,1503.5797149967054,2021
202101230DET,DET,1335.4440497915714,2021
202101230DET,PHI,1620.8953244828622,2021
202101230MIN,MIN,1338.5618118794534,2021
202101230MIN,NOP,1483.8443106044651,2021
202101230PHO,PHO,1570.1955195669257,2021
202101230PHO,DEN,1697.4074226563039,2021
202101230UTA,UTA,1660.6805541799795,2021
202101230UTA,GSW,1441.256602528312,2021
202101240BOS,BOS,1642.1992856916709,2021
202101240BOS,CLE,1443.8693604383648,2021
202101240IND,IND,1517.0846653565372,2021
202101240IND,TOR,1616.3414904708425,2021
202101240LAC,LAC,1695.1740587680765,2021
202101240LAC,OKC,1502.4206966534607,2021
202101240MIL,MIL,1659.031308025706,2021
202101240MIL,ATL,1477.5581778371259,2021
202101240ORL,ORL,1409.1900035547449,2021
202101240ORL,CHO,1457.0630357513553,2021
202101240POR,POR,1501.3937156277989,2021
202101240POR,NYK,1496.0384188876424,2021
