Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
15,Luka Garza,23,32,5,389,8.3,18.4,0.449,2.0,6.1,0.327,6.3,12.3,0.51,0.503,4.8,7.7,0.623,7.3,5.3,12.5,2.5,1.1,0.8,2.3,6.9,23.3,114,116,
16,Isaiah Livers,23,19,5,383,5.2,11.5,0.456,3.4,8.2,0.422,1.8,3.3,0.538,0.606,1.5,1.8,0.857,1.9,5.4,7.3,2.7,1.7,0.9,1.9,4.7,15.4,118,115,
17,Braxton Key,24,9,0,191,8.2,17.9,0.457,1.5,5.1,0.3,6.6,12.8,0.52,0.5,1.8,3.3,0.538,3.1,9.2,12.3,2.6,2.3,2.8,2.3,6.4,19.7,101,108,
18,Jamorko Pickett,24,13,0,176,5.0,13.9,0.36,3.6,10.8,0.333,1.4,3.0,0.455,0.49,0.3,0.6,0.5,1.7,7.2,8.9,1.9,0.0,1.9,1.4,3.3,13.9,99,116,
19,Cassius Stanley,22,9,1,155,6.0,14.5,0.413,1.3,5.4,0.235,4.7,9.1,0.517,0.457,3.1,3.1,1.0,1.6,4.4,6.0,1.3,1.6,0.6,1.9,5.4,16.4,101,116,
20,Derrick Walton,26,3,3,108,2.7,11.7,0.231,1.4,5.9,0.231,1.4,5.9,0.231,0.288,1.8,1.8,1.0,0.9,3.6,4.5,9.5,3.2,1.8,5.0,3.6,8.6,77,111,
21,Justin Robinson,24,5,0,91,4.8,15.0,0.321,4.3,11.3,0.381,0.5,3.8,0.143,0.464,1.1,3.2,0.333,1.1,2.7,3.8,4.8,0.5,0.5,2.7,4.3,15.0,92,119,
22,Carsen Edwards,23,4,0,79,5.6,18.5,0.3,2.5,9.9,0.25,3.1,8.6,0.357,0.367,0.6,0.6,1.0,1.2,2.5,3.7,8.6,1.2,0.0,3.1,2.5,14.2,87,118,
23,Micah Potter,23,3,0,31,7.9,17.3,0.455,0.0,3.1,0.0,7.9,14.2,0.556,0.455,3.1,3.1,1.0,6.3,7.9,14.2,0.0,1.6,1.6,1.6,6.3,18.9,108,112,
24,Cheick Diallo,25,3,0,31,4.7,12.6,0.375,0.0,0.0,,4.7,12.6,0.375,0.375,7.9,9.4,0.833,6.3,12.6,18.9,0.0,1.6,0.0,1.6,9.4,17.3,115,111,
25,Deividas Sirvydis,21,3,0,27,1.8,18.1,0.1,1.8,12.6,0.143,0.0,5.4,0.0,0.15,0.0,0.0,,0.0,10.8,10.8,1.8,5.4,1.8,0.0,7.2,5.4,41,102,
26,Trayvon Palmer,27,1,0,17,0.0,2.9,0.0,0.0,0.0,,0.0,2.9,0.0,0.0,0.0,0.0,,0.0,5.7,5.7,0.0,0.0,0.0,2.9,5.7,0.0,0,119,
27,Jaysean Paige,27,1,0,7,0.0,20.9,0.0,0.0,13.9,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,7.0,7.0,7.0,0.0,0.0,7.0,13.9,0.0,15,118,
