Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
11,KJ Martin,23,58,2,715,6.4,11.8,0.544,0.5,1.6,0.304,5.9,10.2,0.581,0.564,1.4,2.7,0.538,2.8,6.1,8.8,3.4,1.4,0.8,2.1,6.7,14.7,113.0,116,
12,Kyle Lowry,37,23,20,653,4.5,10.2,0.444,2.7,6.7,0.404,1.8,3.5,0.522,0.578,2.1,2.5,0.848,0.7,4.2,4.9,8.0,1.5,0.5,2.4,3.9,13.9,123.0,117,
13,Marcus Morris,34,37,7,637,7.0,15.8,0.439,2.8,7.0,0.4,4.2,8.9,0.47,0.527,2.4,2.8,0.861,1.4,7.0,8.4,2.0,1.0,0.8,1.5,4.7,19.1,112.0,116,
14,Cameron Payne,29,31,8,602,8.7,21.2,0.413,4.3,11.1,0.382,4.5,10.1,0.447,0.514,1.7,1.9,0.913,1.3,3.2,4.5,7.8,1.6,0.7,2.9,4.3,23.5,111.0,117,
15,Danuel House Jr.,30,34,4,509,4.5,10.2,0.448,1.5,4.8,0.3,3.1,5.3,0.582,0.519,3.4,4.4,0.761,1.5,4.1,5.6,2.7,1.5,0.5,1.8,4.4,13.9,114.0,117,
16,Robert Covington,33,26,3,419,4.7,10.5,0.449,2.0,5.6,0.354,2.7,4.8,0.561,0.545,2.5,2.8,0.875,3.4,7.0,10.5,2.0,3.9,1.9,1.3,5.8,13.9,125.0,108,
17,Jaden Springer,21,32,1,377,6.0,15.4,0.39,1.0,4.8,0.216,5.0,10.6,0.469,0.424,3.7,4.4,0.824,3.3,4.3,7.6,4.6,3.3,1.4,3.4,6.4,16.7,100.0,112,
18,Furkan Korkmaz,26,35,0,300,4.9,12.5,0.395,2.3,6.6,0.35,2.6,5.9,0.444,0.487,2.3,3.3,0.7,0.7,4.3,4.9,4.1,2.3,0.5,1.6,2.8,14.4,108.0,115,
19,Ricky Council IV,22,32,0,289,9.2,19.1,0.482,2.0,5.4,0.375,7.2,13.6,0.525,0.536,9.0,12.1,0.746,2.4,5.4,7.8,2.7,1.4,0.2,0.9,2.9,29.5,129.0,117,
20,Jeff Dowtin Jr.,26,12,0,142,6.9,12.5,0.556,3.1,6.6,0.474,3.8,5.9,0.647,0.681,1.0,1.4,0.75,1.0,5.9,6.9,9.4,2.4,0.3,1.7,0.3,18.0,141.0,114,
21,Terquavion Smith,21,16,0,84,10.5,26.9,0.391,7.6,20.5,0.371,2.9,6.4,0.455,0.533,1.8,2.9,0.6,0.0,2.3,2.3,7.0,4.7,0.0,4.1,4.7,30.5,103.0,111,
22,P.J. Tucker,38,3,3,66,1.5,3.7,0.4,1.5,3.7,0.4,0.0,0.0,,0.6,0.0,0.0,,0.7,9.7,10.4,0.0,2.2,1.5,1.5,6.7,4.5,87.0,110,
23,Danny Green,36,2,0,18,0.0,5.5,0.0,0.0,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,,0.0,5.5,5.5,2.7,2.7,0.0,0.0,2.7,0.0,33.0,114,
24,D.J. Wilson,27,2,0,15,13.1,19.7,0.667,6.6,6.6,1.0,6.6,13.1,0.5,0.833,0.0,0.0,,3.3,3.3,6.6,6.6,0.0,6.6,0.0,3.3,32.8,173.0,114,
25,Darius Bazley,23,3,0,10,0.0,4.9,0.0,0.0,0.0,,0.0,4.9,0.0,0.0,0.0,0.0,,0.0,4.9,4.9,9.8,0.0,0.0,4.9,0.0,0.0,51.0,121,
26,Kenneth Lofton Jr.,21,2,0,9,5.5,32.8,0.167,0.0,10.9,0.0,5.5,21.9,0.25,0.167,0.0,0.0,,0.0,16.4,16.4,0.0,0.0,0.0,10.9,0.0,10.9,27.0,113,
27,Filip Petrušev,23,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,16.4,16.4,0.0,0.0,0.0,0.0,0.0,0.0,,113,
28,Javonte Smart,24,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,124,
